"fantasypros_id","player_name","pos","team","player_bye_week","rank","tier","position_rank","position_tier","gsis_id"
"16434","Curtis Samuel","WR","BUF","12",131,8,55,6,"00-0033282"
"17237","Baker Mayfield","QB","TB","11",132,8,23,4,"00-0034855"
"23748","Khalil Shakir","WR","BUF","12",133,8,54,6,"00-0037261"
"19792","Chuba Hubbard","RB","CAR","11",134,8,41,6,"00-0036555"
"24687","Rashid Shaheed","WR","NO","12",135,8,56,6,"00-0037545"
"12122","Brandin Cooks","WR","DAL","7",136,8,57,6,"00-0031236"
"16377","Mike Williams","WR","NYJ","12",137,8,58,6,"00-0033536"
"19647","Rico Dowdle","RB","DAL","7",138,8,42,6,"00-0036139"
"22987","Will Levis","QB","TEN","5",139,8,24,4,"00-0039152"
"24706","Josh Downs","WR","IND","14",140,8,59,6,"00-0038997"
"25282","Luke Musgrave","TE","GB","10",141,8,16,3,"00-0039144"
"23013","Blake Corum","RB","LAR","6",142,8,43,6,NA
"19201","Jerry Jeudy","WR","CLE","10",143,8,60,6,"00-0036407"
"19624","Antonio Gibson","RB","NE","14",144,8,45,6,"00-0036328"
"25388","Trey Benson","RB","ARI","11",145,8,49,6,NA
"25876","Jaleel McLaughlin","RB","DEN","14",146,8,44,6,"00-0038794"
"19229","Cole Kmet","TE","CHI","7",147,8,17,3,"00-0036290"
"19471","Ty Chandler","RB","MIN","6",148,8,46,6,"00-0037276"
"24172","Tyler Allgeier","RB","ATL","12",149,8,47,6,"00-0037263"
"19245","J.K. Dobbins","RB","LAC","5",150,8,48,6,"00-0036158"
"15561","Hunter Henry","TE","NE","14",151,8,19,4,"00-0033090"
"13429","Adam Thielen","WR","CAR","11",152,8,61,6,"00-0030035"
"19398","Gabe Davis","WR","JAC","12",153,8,62,6,"00-0036196"
"24354","Dontayvion Wicks","WR","GB","10",154,8,63,6,"00-0038393"
"17598","Tyler Conklin","TE","NYJ","12",155,8,18,4,"00-0034270"
"12092","Derek Carr","QB","NO","12",156,8,26,4,"00-0031280"
"8020","Baltimore Ravens","DST","BAL","14",157,8,1,1,NA
"25304","DeMario Douglas","WR","NE","14",158,8,64,7,"00-0038621"
"18232","Daniel Jones","QB","NYG","11",159,8,25,4,"00-0035710"
"26191","Ray Davis","RB","BUF","12",160,9,51,6,NA
"19810","Darnell Mooney","WR","ATL","12",161,9,67,7,"00-0036309"
"22763","Khalil Herbert","RB","CHI","7",162,9,50,6,"00-0036906"
"24357","Adonai Mitchell","WR","IND","14",163,9,65,7,NA
"25333","Michael Wilson","WR","ARI","11",164,9,68,7,"00-0038559"
"26205","Ja'Lynn Polk","WR","NE","14",165,9,66,7,NA
"8270","San Francisco 49ers","DST","SF","9",166,9,3,1,NA
"22900","Bryce Young","QB","CAR","11",167,9,27,4,"00-0039150"
"8210","New York Jets","DST","NYJ","12",168,9,2,1,NA
"23181","Cade Otton","TE","TB","11",169,9,20,4,"00-0038129"
"23118","MarShawn Lloyd","RB","GB","10",170,9,52,6,NA
"23101","Jahan Dotson","WR","PHI","5",171,9,69,7,"00-0037741"
"17115","Taysom Hill","TE","NO","12",172,9,21,4,"00-0033357"
"8080","Dallas Cowboys","DST","DAL","7",173,9,4,2,NA
"8070","Cleveland Browns","DST","CLE","10",174,9,5,2,NA
"25322","Roschon Johnson","RB","CHI","7",175,9,53,6,"00-0039021"
"25987","Jaylen Wright","RB","MIA","6",176,9,54,6,NA
"22985","Wan'Dale Robinson","WR","NYG","11",177,9,72,7,"00-0038117"
"17236","Sam Darnold","QB","MIN","6",178,9,28,4,"00-0034869"
"19794","Rashod Bateman","WR","BAL","14",179,9,71,7,"00-0036550"
"17527","Noah Fant","TE","SEA","10",180,9,22,4,"00-0035644"
"26136","Xavier Legette","WR","CAR","11",181,9,70,7,NA
"8150","Kansas City Chiefs","DST","KC","6",182,9,7,2,NA
"8240","Pittsburgh Steelers","DST","PIT","9",183,9,6,2,NA
"25981","Bucky Irving","RB","TB","11",184,9,55,6,NA
"11465","Justin Tucker","K","BAL","14",185,9,1,1,"00-0029597"
"24360","Kendre Miller","RB","NO","12",186,9,56,6,"00-0038551"
"8030","Buffalo Bills","DST","BUF","12",187,9,8,3,NA
"19562","Juwan Johnson","TE","NO","12",188,9,24,4,"00-0036040"
"26068","Brandon Aubrey","K","DAL","7",189,9,2,1,"00-0037692"
"23982","Chigoziem Okonkwo","TE","TEN","5",190,9,23,4,"00-0037809"
"22910","Bo Nix","QB","DEN","14",191,9,29,4,NA
"8230","Philadelphia Eagles","DST","PHI","5",192,9,10,3,NA
"16712","Harrison Butker","K","KC","6",193,9,3,1,"00-0033303"
"24346","Braelon Allen","RB","NYJ","12",194,9,57,7,NA
"8120","Houston Texans","DST","HOU","14",195,9,9,3,NA
"23080","Marvin Mims Jr.","WR","DEN","14",196,9,75,7,"00-0038976"
"15665","Demarcus Robinson","WR","LAR","6",197,9,73,7,"00-0032775"
"8190","New Orleans Saints","DST","NO","12",198,9,12,3,NA
"17533","Jason Sanders","K","MIA","6",199,9,5,2,"00-0034794"
"23781","Isaiah Likely","TE","BAL","14",200,9,25,4,"00-0037838"
"11180","Russell Wilson","QB","PIT","9",201,9,30,4,"00-0029263"
"8160","Miami Dolphins","DST","MIA","6",202,9,11,3,NA
"26214","Ricky Pearsall","WR","SF","9",203,9,74,7,NA
"15756","Ka'imi Fairbairn","K","HOU","14",204,9,4,2,"00-0032726"
"16540","Jake Elliott","K","PHI","5",205,9,6,2,"00-0033787"
"23123","Quentin Johnston","WR","LAC","5",206,9,76,7,"00-0038544"
"24009","Jake Moody","K","SF","9",207,9,7,2,"00-0038562"
"19760","Tyler Bass","K","BUF","12",208,9,9,2,"00-0036162"
"16910","Younghoe Koo","K","ATL","12",209,10,8,2,"00-0033702"
"22947","Dameon Pierce","RB","HOU","14",210,10,58,7,"00-0037258"
"8050","Chicago Bears","DST","CHI","7",211,10,13,3,NA
"15547","Tyler Boyd","WR","TEN","5",212,10,77,7,"00-0033009"
"22956","Jermaine Burton","WR","CIN","12",213,10,79,7,NA
"23297","Evan McPherson","K","CIN","12",214,10,10,2,"00-0036854"
"25251","Jalin Hyatt","WR","NYG","11",215,10,80,7,"00-0038938"
"18621","Alexander Mattison","RB","LV","10",216,10,60,7,"00-0034972"
"25298","Tucker Kraft","TE","GB","10",217,10,27,4,"00-0038996"
"18706","Darius Slayton","WR","NYG","11",218,10,78,7,"00-0035535"
"17272","Mike Gesicki","TE","CIN","12",219,10,26,4,"00-0034829"
"20114","Elijah Moore","WR","CLE","10",220,10,82,7,"00-0036980"
"22980","Tyrone Tracy Jr.","RB","NYG","11",221,10,67,7,NA
"26160","Roman Wilson","WR","PIT","9",222,10,81,7,NA
"22908","Tank Bigsby","RB","JAC","12",223,10,59,7,"00-0038555"
"26355","Kimani Vidal","RB","LAC","5",224,10,65,7,NA
"23179","Jalen McMillan","WR","TB","11",225,10,83,7,NA
"26310","Ben Sinnott","TE","WAS","14",226,10,29,4,NA
"18256","Justice Hill","RB","BAL","14",227,10,61,7,"00-0034975"
"18545","Matt Gay","K","IND","14",228,10,11,3,"00-0035269"
"23310","Kenneth Gainwell","RB","PHI","5",229,10,63,7,"00-0036919"
"23054","Audric Estime","RB","DEN","14",230,10,64,7,NA
"23046","Drake Maye","QB","NE","14",231,10,31,4,NA
"19325","Clyde Edwards-Helaire","RB","KC","6",232,10,62,7,"00-0036360"
"8130","Indianapolis Colts","DST","IND","14",233,10,14,4,NA
"16460","Jonnu Smith","TE","MIA","6",234,10,30,5,"00-0033858"
"23056","Michael Mayer","TE","LV","10",235,10,28,4,"00-0039066"
"25335","Andrei Iosivas","WR","CIN","12",236,10,85,8,"00-0038619"
"23901","Cameron Dicker","K","LAC","5",237,10,12,3,"00-0037224"
"19781","Justin Fields","QB","PIT","9",238,10,32,4,"00-0036945"
"23092","Troy Franklin","WR","DEN","14",239,10,87,8,NA
"13731","Cairo Santos","K","CHI","7",240,10,13,3,"00-0031203"
"26023","Malachi Corley","WR","NYJ","12",241,10,84,8,NA
"22969","Jordan Mason","RB","SF","9",242,10,66,7,"00-0037525"
"17066","Kendrick Bourne","WR","NE","14",243,10,86,8,"00-0033307"
"18562","Gardner Minshew II","QB","LV","10",244,10,33,4,"00-0035289"
"11818","Dustin Hopkins","K","CLE","10",245,10,14,3,"00-0030098"
"17292","DJ Chark Jr.","WR","LAC","5",246,10,88,8,"00-0034777"
"25360","Keaton Mitchell","RB","BAL","14",247,10,69,7,"00-0038454"
"18283","Miles Sanders","RB","CAR","11",248,10,70,7,"00-0035243"
"14003","Jason Myers","K","SEA","10",249,10,15,3,"00-0031492"
"16424","Jamaal Williams","RB","NO","12",250,10,68,7,"00-0033948"
"11689","Zach Ertz","TE","WAS","14",251,10,32,5,"00-0030061"
"16407","D'Onta Foreman","RB","FA",NA,252,10,72,7,"00-0033925"
"8100","Detroit Lions","DST","DET","5",253,10,15,4,NA
"22885","Javon Baker","WR","NE","14",254,10,89,8,NA
"12127","Odell Beckham Jr.","WR","MIA","6",255,10,90,8,"00-0031235"
"22930","Will Shipley","RB","PHI","5",256,10,71,7,NA
"26328","Luke McCaffrey","WR","WAS","14",257,10,96,8,NA
"24334","Ja'Tavion Sanders","TE","CAR","11",258,10,31,5,NA
"16431","Zay Jones","WR","ARI","11",259,10,91,8,"00-0033891"
"23030","Jonathan Mingo","WR","CAR","11",260,10,93,8,"00-0039062"
"18585","Greg Dortch","WR","ARI","11",261,10,98,8,"00-0035500"
"26194","Dylan Laube","RB","LV","10",262,10,73,7,NA
"16459","Gerald Everett","TE","CHI","7",263,10,34,5,"00-0033895"
"8170","Minnesota Vikings","DST","MIN","6",264,10,20,4,NA
"18631","Dawson Knox","TE","BUF","12",265,10,33,5,"00-0035689"
"22905","Treylon Burks","WR","TEN","5",266,10,92,8,"00-0037742"
"19425","Trey Sermon","RB","IND","14",267,11,74,7,"00-0036984"
"16423","Samaje Perine","RB","FA",NA,268,11,75,7,"00-0033526"
"8140","Jacksonville Jaguars","DST","JAC","12",269,11,16,4,NA
"24353","A.T. Perry","WR","NO","12",270,11,94,8,"00-0038612"
"8060","Cincinnati Bengals","DST","CIN","12",271,11,17,4,NA
"16439","Josh Reynolds","WR","DEN","14",272,11,95,8,"00-0033943"
"23770","Jalen Tolbert","WR","DAL","7",273,11,102,8,"00-0037666"
"23153","Greg Dulcich","TE","DEN","14",274,11,35,5,"00-0037252"
"17420","Daniel Carlson","K","LV","10",275,11,17,3,"00-0034161"
"25287","Cedric Tillman","WR","CLE","10",276,11,99,8,"00-0038979"
"23075","Eric Gray","RB","NYG","11",277,11,76,7,"00-0038396"
"19708","K.J. Osborn","WR","NE","14",278,11,97,8,"00-0036345"
"19372","Colby Parkinson","TE","LAR","6",279,11,36,5,"00-0036244"
"23791","Alec Pierce","WR","IND","14",280,11,101,8,"00-0037664"
"25331","Trey Palmer","WR","TB","11",281,11,100,8,"00-0039052"
"11613","Cordarrelle Patterson","RB","PIT","9",282,11,77,8,"00-0030578"
"11345","Greg Zuerlein","K","NYJ","12",283,11,16,3,"00-0029621"
"25325","Evan Hull","RB","FA",NA,284,11,78,8,"00-0038397"
"26011","Devontez Walker","WR","BAL","14",285,11,103,8,NA
"22984","Deuce Vaughn","RB","DAL","7",286,11,79,8,"00-0038622"
"8110","Green Bay Packers","DST","GB","10",287,11,18,4,NA
"23104","Theo Johnson","TE","NYG","11",288,11,37,5,NA
"25533","Blake Grupe","K","NO","12",289,11,18,3,"00-0038905"
"24330","Aidan O'Connell","QB","LV","10",290,11,34,5,"00-0038579"
"19111","D'Ernest Johnson","RB","JAC","12",291,11,80,8,"00-0035628"
"15623","Tyler Higbee","TE","LAR","6",292,11,38,5,"00-0033110"
"23829","Jelani Woods","TE","IND","14",293,11,41,5,"00-0037755"
"15642","Jacoby Brissett","QB","NE","14",294,11,35,5,"00-0033119"
"22728","Michael Carter","RB","FA",NA,295,11,81,8,"00-0036924"
"25654","Emari Demercado","RB","ARI","11",296,11,82,8,"00-0038705"
"16443","Noah Brown","WR","FA",NA,297,11,104,8,"00-0033591"
"22986","Chris Rodriguez Jr.","RB","FA",NA,298,11,83,8,"00-0038611"
"19268","Cam Akers","RB","HOU","14",299,11,85,8,"00-0036414"
"8090","Denver Broncos","DST","DEN","14",300,11,22,4,NA
"24173","Pierre Strong Jr.","RB","CLE","10",301,11,86,8,"00-0038098"
"26213","Brenden Rice","WR","LAC","5",302,11,106,8,NA
"26392","Isaac Guerendo","RB","SF","9",303,11,84,8,NA
"24352","Israel Abanikanda","RB","NYJ","12",304,11,87,8,"00-0038389"
"20119","Kadarius Toney","WR","FA",NA,305,11,105,8,"00-0036913"
"18026","Jeff Wilson Jr.","RB","MIA","6",306,11,88,8,"00-0034115"
"17283","Hayden Hurst","TE","LAC","5",307,11,39,5,"00-0034830"
"8220","Las Vegas Raiders","DST","LV","10",308,11,19,4,NA
"25289","Jacob Cowing","WR","SF","9",309,11,107,8,NA
"24238","Daniel Bellinger","TE","NYG","11",310,11,40,5,"00-0038115"
"11610","Robert Woods","WR","HOU","14",311,11,109,9,"00-0030431"
"25442","Tyler Scott","WR","CHI","7",312,11,108,9,"00-0038941"
"16556","Tim Patrick","WR","FA",NA,313,12,111,9,"00-0033375"
"8180","New England Patriots","DST","NE","14",314,12,21,4,NA
"25770","Deneric Prince","RB","FA",NA,315,12,91,8,"00-0038518"
"20126","Tutu Atwell","WR","LAR","6",316,12,110,9,"00-0036849"
"16081","Kalif Raymond","WR","DET","5",317,12,112,9,"00-0032464"
"23986","Ronnie Rivers","RB","LAR","6",318,12,89,8,"00-0037557"
"22973","Michael Penix Jr.","QB","ATL","12",319,12,36,5,NA
"23143","Isaiah Spiller","RB","FA",NA,320,12,90,8,"00-0038045"
"19483","Van Jefferson","WR","PIT","9",321,12,113,9,"00-0036415"
"16425","Kareem Hunt","RB","FA",NA,322,12,94,8,"00-0033923"
"25337","Tre Tucker","WR","LV","10",323,12,115,9,"00-0038563"
"17245","Royce Freeman","RB","FA",NA,324,12,92,8,"00-0034838"
"22841","Kylen Granson","TE","IND","14",325,12,42,6,"00-0036876"
"20113","Dyami Brown","WR","WAS","14",326,12,123,9,"00-0036626"
"19590","Jauan Jennings","WR","SF","9",327,12,114,9,"00-0036259"
"13969","Nelson Agholor","WR","BAL","14",328,12,116,9,"00-0031549"
"25983","Rasheen Ali","RB","BAL","14",329,12,93,8,NA
"18406","Ty Johnson","RB","BUF","12",330,12,95,9,"00-0035537"
"15528","Michael Thomas","WR","FA",NA,331,12,119,9,"00-0032765"
"26314","Malik Washington","WR","MIA","6",332,12,117,9,NA
"12209","Jerick McKinnon","RB","FA",NA,333,12,96,9,"00-0031376"
"23045","Sam Howell","QB","SEA","10",334,12,37,5,"00-0037077"
"23135","Jordan Whittington","WR","LAR","6",335,12,124,9,NA
"23739","Calvin Austin III","WR","PIT","9",336,12,121,9,"00-0037837"
"24049","Bo Melton","WR","GB","10",337,12,120,9,"00-0037091"
"19449","Salvon Ahmed","RB","FA",NA,338,12,97,9,"00-0036020"
"17301","Allen Lazard","WR","NYJ","12",339,12,122,9,"00-0034521"
"18049","Will Dissly","TE","LAC","5",340,12,44,6,"00-0034159"
"17528","Marquez Valdes-Scantling","WR","BUF","12",341,12,118,9,"00-0034272"
"9300","Joe Flacco","QB","IND","14",342,12,39,6,"00-0026158"
"25758","Xavier Gipson","WR","NYJ","12",343,12,125,9,"00-0038496"
"24177","Jalen Nailor","WR","MIN","6",344,12,127,9,"00-0037291"
"18835","Donald Parham Jr.","TE","FA",NA,345,12,43,6,"00-0035329"
"19539","Noah Gray","TE","KC","6",346,12,45,6,"00-0036637"
"18225","Drew Lock","QB","NYG","11",347,12,38,6,"00-0035704"
"26372","Carson Steele","RB","KC","6",348,12,101,9,NA
"8290","Tampa Bay Buccaneers","DST","TB","11",349,12,23,4,NA
"17530","Ray-Ray McCloud III","WR","ATL","12",350,12,134,10,"00-0034407"
"13891","Jameis Winston","QB","CLE","10",351,12,40,6,"00-0031503"
"16374","Dalvin Cook","RB","FA",NA,352,12,99,9,"00-0033893"
"19445","Joshua Kelley","RB","FA",NA,353,12,98,9,"00-0036370"
"23837","Erick All Jr.","TE","CIN","12",354,12,46,6,NA
"26075","Jake Bates","K","DET","5",355,12,25,4,NA
"17826","Tanner Hudson","TE","CIN","12",356,12,47,6,"00-0034613"
"17603","Justin Watson","WR","KC","6",357,12,128,9,"00-0034386"
"25977","Isaiah Davis","RB","NYJ","12",358,12,102,9,NA
"23106","Parker Washington","WR","JAC","12",359,12,129,9,"00-0038606"
"23905","Skyy Moore","WR","KC","6",360,12,126,9,"00-0038090"
"18463","Parris Campbell","WR","FA",NA,361,12,135,10,"00-0035639"
"17262","Cedrick Wilson Jr.","WR","NO","12",362,12,133,9,"00-0034418"
"19074","Craig Reynolds","RB","DET","5",363,12,100,9,"00-0035567"
"17297","Nyheim Hines","RB","CLE","10",364,12,104,9,"00-0034367"
"25269","Cade Stover","TE","HOU","14",365,12,51,6,NA
"19298","Donovan Peoples-Jones","WR","FA",NA,366,12,130,9,"00-0036233"
"16026","Wil Lutz","K","DEN","14",367,12,19,4,"00-0032569"
"25295","Johnny Wilson","WR","PHI","5",368,12,131,9,NA
"26329","Jawhar Jordan","RB","FA",NA,369,12,106,9,NA
"17058","Matt Breida","RB","FA",NA,370,12,107,9,"00-0033308"
"22895","John Metchie III","WR","HOU","14",371,12,132,9,"00-0037614"
"18487","Josh Oliver","TE","MIN","6",372,12,49,6,"00-0035249"
"18604","Jarrett Stidham","QB","DEN","14",373,12,41,6,"00-0035264"
"23742","Jeremy Ruckert","TE","NYJ","12",374,12,48,6,"00-0037805"
"20155","Jaret Patterson","RB","LAC","5",375,13,103,9,"00-0036755"
"16743","Johnny Mundt","TE","MIN","6",376,13,54,7,"00-0033246"
"17793","Brandon Powell","WR","MIN","6",377,13,137,10,"00-0034646"
"18864","Olamide Zaccheaus","WR","WAS","14",378,13,138,10,"00-0035208"
"16489","Mack Hollins","WR","BUF","12",379,13,136,10,"00-0033555"
"20162","Brevin Jordan","TE","HOU","14",380,13,50,6,"00-0036556"
